season,date,team1,team2,average_age,points_last_season,points_this_season,rank_last_season,squad,total_market_value_in_euro,result_team1
2020,2021-02-28,1. FC Union Berlin,TSG Hoffenheim,0.5813953488372092,0.515919205751455,0.5847457627118644,0.625,0.3888888888888889,0.39643724239173395,1
2020,2021-02-28,Mainz,FC Augsburg,0.3953488372093021,0.5200273878808627,0.4491525423728814,0.45,0.6388888888888888,0.5173451527299419,0
2020,2021-03-05,Schalke 04,Mainz,0.48837209302325607,0.5203412073490813,0.4576271186440678,0.475,0.75,0.5527355880526227,1
2020,2021-03-06,Borussia Monchengladbach,Bayer Leverkusen,0.5697674418604649,0.5203412073490813,0.4661016949152542,0.475,0.5,0.46481282818587316,0
2020,2021-03-06,SC Freiburg,RB Leipzig,0.6744186046511628,0.5137795275590551,0.3644067796610169,0.625,0.4444444444444444,0.2801761617074135,0
2020,2021-03-06,Hertha Berlin,FC Augsburg,0.33720930232558116,0.5213254593175852,0.4830508474576271,0.375,0.6944444444444444,0.5942634520919203,2
2020,2021-03-06,TSG Hoffenheim,VfL Wolfsburg,0.39534883720930253,0.5206692913385826,0.3983050847457627,0.475,0.6944444444444444,0.5254926316978149,2
2020,2021-03-06,Bayern Munich,Borussia Dortmund,0.3720930232558138,0.5239501312335958,0.6610169491525424,0.475,0.8611111111111112,0.6109762294619163,2
2020,2021-03-06,Eintracht Frankfurt,VfB Stuttgart,0.7093023255813954,0.5344488188976378,0.6101694915254238,0.225,0.6111111111111112,0.5868104567782734,1
2020,2021-03-07,FC Cologne,Werder Bremen,0.4651162790697674,0.5208832591578227,0.4830508474576271,0.45,0.5833333333333334,0.49831742984585853,1
2020,2021-03-07,Arminia Bielefeld,1. FC Union Berlin,0.3953488372093021,0.506233595800525,0.3898305084745763,0.7,0.5,0.4971881881316696,1
2020,2021-03-10,Arminia Bielefeld,Werder Bremen,0.4651162790697674,0.509514435695538,0.4322033898305085,0.575,0.5,0.4543616961210547,0
2020,2021-03-12,FC Augsburg,Borussia Monchengladbach,0.5116279069767443,0.5105511811023622,0.4915254237288136,0.775,0.4444444444444444,0.40296990570831687,2
2020,2021-03-13,VfL Wolfsburg,Schalke 04,0.6395348837209301,0.5228346456692914,0.847457627118644,0.375,0.08333333333333333,0.4824120603015075,2
2020,2021-03-13,Werder Bremen,Bayern Munich,0.6511627906976745,0.5036220472440945,0.288135593220339,0.875,0.16666666666666666,0.136694709502569,0
2020,2021-03-13,Mainz,SC Freiburg,0.4651162790697674,0.5162204724409449,0.4152542372881356,0.625,0.6666666666666666,0.5191124160126475,2
2020,2021-03-13,1. FC Union Berlin,FC Cologne,0.6046511627906979,0.521259842519685,0.6610169491525424,0.425,0.4166666666666667,0.45885607814352664,2
2020,2021-03-13,Borussia Dortmund,Hertha Berlin,0.5697674418604652,0.528503937007874,0.7033898305084746,0.3,0.3333333333333333,0.6753147761278302,2
2020,2021-03-14,RB Leipzig,Eintracht Frankfurt,0.2674418604651163,0.5262992125984253,0.6101694915254238,0.35,0.3888888888888889,0.6502060866128395,1
2020,2021-03-14,VfB Stuttgart,TSG Hoffenheim,0.36046511627906946,0.5033070866141732,0.576271186440678,0.85,0.3611111111111111,0.40305459883688105,2
2020,2021-03-14,Bayer Leverkusen,Arminia Bielefeld,0.5232558139534887,0.5395275590551181,0.6779661016949152,0.15,0.5,0.6606064028005194,0
2020,2021-03-19,Arminia Bielefeld,RB Leipzig,0.6395348837209301,0.4996971532404603,0.2288135593220339,0.9,0.5277777777777778,0.25355428829540966,0
2020,2021-03-20,Schalke 04,Borussia Monchengladbach,0.39534883720930253,0.5118110236220472,0.3050847457627119,0.7,0.8333333333333334,0.47305064649088135,0
2020,2021-03-20,FC Cologne,Borussia Dortmund,0.4883720930232556,0.5096910963052695,0.3559322033898305,0.8,0.6111111111111112,0.24598836881034386,1
2020,2021-03-20,Bayern Munich,VfB Stuttgart,0.5,0.544518473652332,0.7372881355932204,0.025,0.8611111111111112,0.8995144260628988,2
2020,2021-03-20,Eintracht Frankfurt,1. FC Union Berlin,0.4883720930232556,0.5208964264082375,0.6016949152542372,0.45,0.5833333333333334,0.5934278132234204,2
2020,2021-03-20,Werder Bremen,VfL Wolfsburg,0.40697674418604646,0.5142337976983646,0.3474576271186441,0.725,0.5833333333333334,0.46475636610016374,0
2020,2021-03-21,Hertha Berlin,Bayer Leverkusen,0.4186046511627904,0.513022410660206,0.3898305084745763,0.625,0.6388888888888888,0.4620461859861103,2
2020,2021-03-21,SC Freiburg,FC Augsburg,0.4302325581395347,0.5233192004845548,0.5932203389830508,0.325,0.4722222222222222,0.49823273671729434,2
2020,2021-03-21,TSG Hoffenheim,Mainz,0.5232558139534887,0.5242277407631739,0.576271186440678,0.325,0.5277777777777778,0.5606402800519451,0
2020,2021-04-03,Bayer Leverkusen,Schalke 04,0.5348837209302326,0.52668416447944,0.8050847457627118,0.325,0.16666666666666666,0.5621365253232454,2
2020,2021-04-03,VfL Wolfsburg,FC Cologne,0.6279069767441862,0.5234762321376495,0.788135593220339,0.325,0.3333333333333333,0.5369262040539777,2
2020,2021-04-03,FC Augsburg,TSG Hoffenheim,0.5813953488372092,0.5150189559638378,0.5423728813559322,0.725,0.3333333333333333,0.42201456721811303,2
2020,2021-04-03,Borussia Dortmund,Eintracht Frankfurt,0.4186046511627908,0.52668416447944,0.4661016949152542,0.325,0.3888888888888889,0.7017277398227091,0
2020,2021-04-03,Borussia Monchengladbach,SC Freiburg,0.5581395348837209,0.5246427529892097,0.5423728813559322,0.4,0.5833333333333334,0.5987973575743888,2
2020,2021-04-03,Mainz,Arminia Bielefeld,0.5,0.5304753572470108,0.5423728813559322,0.35,0.5833333333333334,0.5457342894246513,1
2020,2021-04-03,RB Leipzig,Bayern Munich,0.4767441860465117,0.5150189559638378,0.4661016949152542,0.55,0.1388888888888889,0.3375021173282141,0
2020,2021-04-04,VfB Stuttgart,Werder Bremen,0.34883720930232553,0.510644502770487,0.6016949152542372,0.6,0.4722222222222222,0.4637908644345322,2
2020,2021-04-04,1. FC Union Berlin,Hertha Berlin,0.6627906976744188,0.5196850393700787,0.6440677966101694,0.525,0.3611111111111111,0.38015922308170064,1
2020,2021-04-09,Arminia Bielefeld,SC Freiburg,0.4651162790697674,0.5061867266591676,0.4322033898305085,0.775,0.5833333333333334,0.47337812658799616,2
2020,2021-04-10,Hertha Berlin,Borussia Monchengladbach,0.34883720930232553,0.5129358830146231,0.4067796610169492,0.65,0.6388888888888888,0.49723335780023714,1
2020,2021-04-10,Werder Bremen,RB Leipzig,0.6744186046511628,0.5098425196850394,0.2711864406779661,0.825,0.5277777777777778,0.2991925921743549,0
2020,2021-04-10,Eintracht Frankfurt,VfL Wolfsburg,0.4651162790697674,0.5185601799775028,0.5169491525423728,0.55,0.6666666666666666,0.5153576873129694,2
2020,2021-04-10,VfB Stuttgart,Borussia Dortmund,0.3720930232558138,0.500281214848144,0.4661016949152542,0.95,0.5,0.21146180339901757,0
2020,2021-04-10,Bayern Munich,1. FC Union Berlin,0.27906976744186024,0.5312148481439819,0.7372881355932204,0.25,0.8333333333333334,0.9061317825080458,1
2020,2021-04-11,Schalke 04,FC Augsburg,0.38372093023255816,0.5205286839145107,0.3644067796610169,0.425,0.8888888888888888,0.5700807407825645,2
2020,2021-04-11,FC Cologne,Mainz,0.5,0.5194038245219347,0.4830508474576271,0.525,0.5,0.49822144430015247,0
2020,2021-04-12,TSG Hoffenheim,Bayer Leverkusen,0.5,0.5165916760404949,0.4152542372881356,0.525,0.6111111111111112,0.445768166676077,1
2020,2021-04-16,RB Leipzig,TSG Hoffenheim,0.33720930232558116,0.523486288351887,0.7711864406779662,0.425,0.3611111111111111,0.6400711422279939,1
2020,2021-04-17,1. FC Union Berlin,VfB Stuttgart,0.7209302325581397,0.5308172685310888,0.559322033898305,0.275,0.5277777777777778,0.4933826435548529,2
2020,2021-04-17,FC Augsburg,Arminia Bielefeld,0.6046511627906979,0.5294596796090144,0.576271186440678,0.4,0.4444444444444444,0.5283891366947095,1
2020,2021-04-17,Bayer Leverkusen,FC Cologne,0.5232558139534887,0.5270160195492805,0.7288135593220338,0.275,0.4166666666666667,0.6166506690757156,2
2020,2021-04-17,Borussia Monchengladbach,Eintracht Frankfurt,0.5,0.5251153950583763,0.4406779661016949,0.375,0.4166666666666667,0.5291796058946417,2
2020,2021-04-17,SC Freiburg,Schalke 04,0.5465116279069766,0.5221286994298127,0.7542372881355932,0.4,0.08333333333333333,0.42815199593472986,2
2020,2021-04-17,VfL Wolfsburg,Bayern Munich,0.744186046511628,0.5107249524843877,0.4067796610169492,0.65,0.08333333333333333,0.1719383434024053,0
2020,2021-04-18,Borussia Dortmund,Werder Bremen,0.4767441860465117,0.5300027151778441,0.6864406779661016,0.15,0.4722222222222222,0.7523290610355147,2
2020,2021-04-20,Eintracht Frankfurt,FC Augsburg,0.4883720930232556,0.5220472440944882,0.7203389830508474,0.35,0.6388888888888888,0.5678504883970414,2
2020,2021-04-20,FC Cologne,RB Leipzig,0.6395348837209301,0.5118110236220472,0.2288135593220339,0.775,0.6111111111111112,0.2975100220202134,2
2020,2021-04-20,Arminia Bielefeld,Schalke 04,0.511627906976744,0.5094488188976378,0.6694915254237288,0.675,0.16666666666666666,0.40153012252272596,2
2020,2021-04-20,Bayern Munich,Bayer Leverkusen,0.36046511627906946,0.5246719160104988,0.7288135593220338,0.4,0.8333333333333334,0.7483371915758568,2
2020,2021-04-21,Werder Bremen,Mainz,0.5348837209302326,0.5177753642863608,0.5169491525423728,0.575,0.4166666666666667,0.49990401445429394,0
2020,2021-04-21,VfB Stuttgart,VfL Wolfsburg,0.255813953488372,0.5068241469816273,0.3728813559322034,0.825,0.5555555555555556,0.42854723053469596,0
2020,2021-04-21,TSG Hoffenheim,Borussia Monchengladbach,0.43023255813953515,0.5162729658792651,0.4576271186440678,0.55,0.6111111111111112,0.48095533849020383,2
2020,2021-04-21,Borussia Dortmund,1. FC Union Berlin,0.40697674418604646,0.5270341207349082,0.6016949152542372,0.275,0.4722222222222222,0.7951555530461295,2
2020,2021-04-23,FC Augsburg,FC Cologne,0.6046511627906979,0.5196850393700787,0.559322033898305,0.525,0.3611111111111111,0.4844334029699057,0
2020,2021-04-24,1. FC Union Berlin,Werder Bremen,0.5697674418604652,0.522225044450089,0.6610169491525424,0.375,0.5,0.4571735079893851,2
2020,2021-04-24,Bayer Leverkusen,Eintracht Frankfurt,0.43023255813953515,0.524257048514097,0.4745762711864407,0.4,0.4166666666666667,0.5643667777087685,2
2020,2021-04-24,SC Freiburg,TSG Hoffenheim,0.511627906976744,0.5190754381508763,0.5677966101694916,0.55,0.3055555555555556,0.4202473039354074,1
2020,2021-04-24,Mainz,Bayern Munich,0.6162790697674418,0.5085682838032343,0.211864406779661,0.8,0.25,0.1367906950482751,2
2020,2021-04-24,VfL Wolfsburg,Borussia Dortmund,0.6162790697674418,0.5146050292100585,0.5423728813559322,0.625,0.4444444444444444,0.2829145728643216,0
2020,2021-04-25,Borussia Monchengladbach,Arminia Bielefeld,0.5930232558139535,0.5361950723901447,0.6610169491525424,0.125,0.5,0.6254192309863926,2
2020,2021-04-25,RB Leipzig,VfB Stuttgart,0.4767441860465117,0.5364490728981458,0.7372881355932204,0.075,0.5,0.7370165433911129,2
2020,2021-05-03,Mainz,Hertha Berlin,0.5581395348837209,0.5179508290051063,0.5932203389830508,0.575,0.4444444444444444,0.4230817006380216,1
2020,2021-05-06,Hertha Berlin,SC Freiburg,0.40697674418604646,0.5182541698416729,0.4322033898305085,0.55,0.7222222222222222,0.5960307153746259,2
2020,2021-05-07,VfB Stuttgart,FC Augsburg,0.27906976744186024,0.5108267716535433,0.6016949152542372,0.625,0.5277777777777778,0.481040031618768,2
2020,2021-05-08,Borussia Dortmund,RB Leipzig,0.6511627906976745,0.5204232283464567,0.4745762711864407,0.475,0.5,0.5515216532098696,2
2020,2021-05-08,VfL Wolfsburg,1. FC Union Berlin,0.5232558139534883,0.5216535433070866,0.6440677966101694,0.4,0.4166666666666667,0.5780701259104511,2
2020,2021-05-08,Werder Bremen,Bayer Leverkusen,0.511627906976744,0.5118110236220472,0.3559322033898305,0.775,0.5,0.38503190107842583,1
2020,2021-05-08,Bayern Munich,Borussia Monchengladbach,0.2906976744186046,0.5238681102362205,0.7627118644067796,0.425,0.8333333333333334,0.7835243633899837,2
2020,2021-05-08,TSG Hoffenheim,Schalke 04,0.5348837209302326,0.5225742951485902,0.7457627118644068,0.35,0.2777777777777778,0.5079046919993224,2
2020,2021-05-09,Hertha Berlin,Arminia Bielefeld,0.4418604651162791,0.5300990601981205,0.5254237288135594,0.275,0.6388888888888888,0.6226525887866298,1
2020,2021-05-09,FC Cologne,SC Freiburg,0.4651162790697674,0.5167322834645669,0.3983050847457627,0.65,0.6666666666666666,0.5173338603127999,0
2020,2021-05-09,Eintracht Frankfurt,Mainz,0.5930232558139535,0.5216535433070866,0.7033898305084746,0.4,0.5,0.5505053356670996,1
2020,2021-05-12,Schalke 04,Hertha Berlin,0.5465116279069769,0.5191929133858267,0.3474576271186441,0.55,0.6944444444444444,0.4758172886906442,0
2020,2021-05-15,Hertha Berlin,FC Cologne,0.4418604651162791,0.5208780720591745,0.5677966101694916,0.4,0.5555555555555556,0.578696855061826,1
2020,2021-05-15,Borussia Monchengladbach,VfB Stuttgart,0.7093023255813954,0.5351944643283226,0.5338983050847458,0.1,0.5277777777777778,0.6159900626729151,0
2020,2021-05-15,Bayer Leverkusen,1. FC Union Berlin,0.4186046511627908,0.5249343832020997,0.5677966101694916,0.35,0.5,0.6577945909321891,1
2020,2021-05-15,SC Freiburg,Bayern Munich,0.6511627906976745,0.5115724170842281,0.2711864406779661,0.675,0.08333333333333333,0.11767827903562758,1
2020,2021-05-15,Schalke 04,Eintracht Frankfurt,0.39534883720930253,0.5182534001431639,0.17796610169491525,0.575,0.75,0.5022302523855231,2
2020,2021-05-15,FC Augsburg,Werder Bremen,0.5697674418604652,0.5208780720591745,0.5677966101694916,0.475,0.4444444444444444,0.4827508328157642,2
2020,2021-05-15,Arminia Bielefeld,TSG Hoffenheim,0.4767441860465113,0.5072774994034837,0.4576271186440678,0.825,0.3888888888888889,0.39362543052340354,1
2020,2021-05-16,Mainz,Borussia Dortmund,0.4883720930232556,0.5120496301598664,0.3135593220338983,0.775,0.6111111111111112,0.24776692451019142,0
2020,2021-05-16,RB Leipzig,VfL Wolfsburg,0.2325581395348837,0.5237413505130041,0.559322033898305,0.4,0.5555555555555556,0.6655637739258088,1
2020,2021-05-22,TSG Hoffenheim,Hertha Berlin,0.5813953488372097,0.5222325150532654,0.5932203389830508,0.4,0.4722222222222222,0.4837219806899667,2
2020,2021-05-22,VfB Stuttgart,Arminia Bielefeld,0.38372093023255816,0.5196850393700787,0.6101694915254238,0.525,0.4722222222222222,0.5094291683134775,0
2020,2021-05-22,Bayern Munich,FC Augsburg,0.27906976744186024,0.5303381194997685,0.8813559322033898,0.15,0.8888888888888888,0.8805544576816667,2
2020,2021-05-22,Eintracht Frankfurt,SC Freiburg,0.5581395348837209,0.5189902732746642,0.652542372881356,0.525,0.6666666666666666,0.569617751679747,2
2020,2021-05-22,Werder Bremen,Borussia Monchengladbach,0.4418604651162791,0.5118110236220472,0.3728813559322034,0.8,0.5,0.42021907289255267,0
2020,2021-05-22,FC Cologne,Schalke 04,0.511627906976744,0.5189902732746642,0.6694915254237288,0.55,0.25,0.4454858562475298,2
2020,2021-05-22,1. FC Union Berlin,RB Leipzig,0.744186046511628,0.5138953219082909,0.3983050847457627,0.7,0.5277777777777778,0.25636610016374006,2
2020,2021-05-22,VfL Wolfsburg,Mainz,0.6279069767441862,0.5224641037517369,0.711864406779661,0.35,0.3333333333333333,0.5351476483541302,0
2020,2021-05-22,Borussia Dortmund,Bayer Leverkusen,0.4883720930232556,0.5210745715609078,0.6271186440677966,0.425,0.4722222222222222,0.6373609621139404,2
2021,2021-08-13,Borussia Monchengladbach,Bayern Munich,0.4418604651162791,0.29133858267716534,0.5254237288135594,0.675,0.5555555555555556,0.17873073231325165,1
2021,2021-08-14,1. FC Union Berlin,Bayer Leverkusen,0.7906976744186046,0.5039370078740157,0.5254237288135594,0.525,0.5833333333333334,0.32544746202924735,1
2021,2021-08-14,FC Augsburg,TSG Hoffenheim,0.5581395348837209,0.4645669291338583,0.5,0.55,0.3611111111111111,0.43820224719101125,0
2021,2021-08-14,Arminia Bielefeld,SC Freiburg,0.4302325581395347,0.4409448818897638,0.5254237288135594,0.625,0.4444444444444444,0.4551691039466998,1
2021,2021-08-14,Borussia Dortmund,Eintracht Frankfurt,0.4186046511627908,0.5511811023622047,0.5508474576271186,0.45,0.5277777777777778,0.7277398227090509,2
2021,2021-08-14,VfL Wolfsburg,VfL Bochum,0.2325581395348837,1.0,0.5508474576271186,0.125,0.5555555555555556,0.6399864490994297,2
2021,2021-08-14,VfB Stuttgart,SpVgg Greuther Fürth,0.34883720930232553,0.8740157480314961,0.5508474576271186,0.225,0.5833333333333334,0.5774490429676472,2
2021,2021-08-15,FC Cologne,Hertha Berlin,0.4186046511627908,0.5039370078740157,0.5508474576271186,0.55,0.5,0.47671503585342445,2
2021,2021-08-15,Mainz,RB Leipzig,0.6860465116279071,0.31496062992125984,0.5508474576271186,0.75,0.3888888888888889,0.27903562757608263,2
2021,2021-08-20,RB Leipzig,VfB Stuttgart,0.5930232558139535,0.5984251968503937,0.5254237288135594,0.325,0.3611111111111111,0.682570154141494,2
2021,2021-08-21,SpVgg Greuther Fürth,Arminia Bielefeld,0.4651162790697674,0.38188976377952755,0.5169491525423728,0.625,0.6944444444444444,0.4911241601264751,1
2021,2021-08-21,Bayer Leverkusen,Borussia Monchengladbach,0.3953488372093021,0.531496062992126,0.5508474576271186,0.45,0.5,0.5654677883801028,2
2021,2021-08-21,SC Freiburg,Borussia Dortmund,0.5697674418604652,0.4448818897637795,0.5338983050847458,0.675,0.3055555555555556,0.23369657275139744,2
2021,2021-08-21,Hertha Berlin,VfL Wolfsburg,0.6046511627906979,0.41732283464566927,0.4745762711864407,0.75,0.4166666666666667,0.4077804754107617,0
2021,2021-08-21,Eintracht Frankfurt,FC Augsburg,0.4302325581395347,0.6141732283464567,0.5254237288135594,0.3,0.6111111111111112,0.5606120490090903,1
2021,2021-08-21,VfL Bochum,Mainz,0.7209302325581394,0.3661417322834646,0.5254237288135594,0.675,0.6388888888888888,0.4615493196318672,2
2021,2021-08-22,TSG Hoffenheim,1. FC Union Berlin,0.3372093023255816,0.4921259842519685,0.5423728813559322,0.6,0.5555555555555556,0.5701541414939868,1
2021,2021-08-22,Bayern Munich,FC Cologne,0.5581395348837209,0.6968503937007874,0.5338983050847458,0.125,0.4166666666666667,0.9285698153689798,2
2021,2021-08-27,Borussia Dortmund,TSG Hoffenheim,0.40697674418604646,0.5748031496062992,0.5423728813559322,0.3,0.5,0.7265541189091526,2
2021,2021-08-28,Mainz,SpVgg Greuther Fürth,0.6279069767441862,0.6220472440944882,0.5677966101694916,0.3,0.3333333333333333,0.5390548246852239,2
2021,2021-08-28,FC Cologne,VfL Bochum,0.2558139534883724,0.6062992125984252,0.5508474576271186,0.425,0.4722222222222222,0.5244819603636158,2
2021,2021-08-28,Arminia Bielefeld,Eintracht Frankfurt,0.4186046511627908,0.4540682414698163,0.5338983050847458,0.75,0.2777777777777778,0.4166054994071481,1
2021,2021-08-28,VfB Stuttgart,SC Freiburg,0.24418604651162762,0.5196850393700787,0.4915254237288136,0.475,0.7222222222222222,0.5237423070408221,0
2021,2021-08-28,Bayern Munich,Hertha Berlin,0.4767441860465117,0.6325459317585301,0.5847457627118644,0.175,0.4166666666666667,0.9052848512224042,2
2021,2021-08-28,FC Augsburg,Bayer Leverkusen,0.6860465116279071,0.4776902887139108,0.4745762711864407,0.675,0.5,0.3338038507142454,0
2021,2021-08-29,1. FC Union Berlin,Borussia Monchengladbach,0.6860465116279068,0.5223097112860893,0.559322033898305,0.475,0.5833333333333334,0.3909152504093501,2
2021,2021-08-29,VfL Wolfsburg,RB Leipzig,0.6395348837209301,0.5091863517060367,0.576271186440678,0.55,0.5833333333333334,0.3805713963073796,2
2021,2021-09-11,SpVgg Greuther Fürth,VfL Wolfsburg,0.4186046511627908,0.39960629921259844,0.4322033898305085,0.9,0.4722222222222222,0.3594094065834792,0
2021,2021-09-11,RB Leipzig,Bayern Munich,0.27906976744186024,0.4940944881889764,0.4661016949152542,0.525,0.5833333333333334,0.3063632770594546,0
2021,2021-09-11,SC Freiburg,FC Cologne,0.5,0.5433070866141733,0.5338983050847458,0.35,0.4166666666666667,0.5286206312461182,1
2021,2021-09-11,Bayer Leverkusen,Borussia Dortmund,0.4651162790697674,0.49606299212598426,0.5084745762711864,0.575,0.3611111111111111,0.37784427756761335,0
2021,2021-09-11,TSG Hoffenheim,Mainz,0.5,0.5275590551181102,0.4830508474576271,0.475,0.7222222222222222,0.5544012195810514,0
2021,2021-09-11,1. FC Union Berlin,FC Augsburg,0.6046511627906975,0.547244094488189,0.559322033898305,0.35,0.5833333333333334,0.49164361131500195,1
2021,2021-09-12,Borussia Monchengladbach,Arminia Bielefeld,0.5697674418604652,0.547244094488189,0.5338983050847458,0.325,0.6111111111111112,0.6235108124894133,2
2021,2021-09-12,Eintracht Frankfurt,VfB Stuttgart,0.7674418604651163,0.5492125984251969,0.5169491525423728,0.4,0.4444444444444444,0.5148212974987296,1
2021,2021-09-12,VfL Bochum,Hertha Berlin,0.6627906976744184,0.4507874015748031,0.5254237288135594,0.625,0.5277777777777778,0.45223307548980857,0
2021,2021-09-17,Hertha Berlin,SpVgg Greuther Fürth,0.6860465116279071,0.5748031496062992,0.5677966101694916,0.35,0.4444444444444444,0.5483710688272825,2
2021,2021-09-18,Mainz,SC Freiburg,0.5232558139534883,0.5102362204724409,0.5338983050847458,0.55,0.4722222222222222,0.48534808875839874,1
2021,2021-09-18,FC Cologne,RB Leipzig,0.6627906976744188,0.4692913385826772,0.559322033898305,0.85,0.5,0.2650669075715657,1
2021,2021-09-18,Bayern Munich,VfL Bochum,0.3139534883720933,0.6425196850393701,0.6101694915254238,0.05,0.3888888888888889,0.9530517757325956,2
2021,2021-09-18,Arminia Bielefeld,TSG Hoffenheim,0.40697674418604646,0.5070866141732284,0.5169491525423728,0.6,0.25,0.41541979560724973,1
2021,2021-09-18,FC Augsburg,Borussia Monchengladbach,0.5813953488372092,0.49921259842519683,0.5338983050847458,0.625,0.5,0.39927163909434815,2
2021,2021-09-19,VfL Wolfsburg,Eintracht Frankfurt,0.4651162790697674,0.521259842519685,0.6016949152542372,0.475,0.5,0.548320252950144,1
2021,2021-09-19,Borussia Dortmund,1. FC Union Berlin,0.24418604651162804,0.5417322834645669,0.576271186440678,0.4,0.5555555555555556,0.7967082604031392,2
2021,2021-09-19,VfB Stuttgart,Bayer Leverkusen,0.34883720930232553,0.5086614173228347,0.4745762711864407,0.575,0.6666666666666666,0.37959460222460617,0
2021,2021-09-24,SpVgg Greuther Fürth,Bayern Munich,0.33720930232558116,0.41732283464566927,0.3983050847457627,0.975,0.6388888888888888,0.046344079950313366,0
2021,2021-09-25,Bayer Leverkusen,Mainz,0.3720930232558138,0.5367454068241471,0.5508474576271186,0.35,0.5833333333333334,0.6587996160578172,2
2021,2021-09-25,1. FC Union Berlin,Arminia Bielefeld,0.755813953488372,0.5393700787401575,0.5677966101694916,0.3,0.6944444444444444,0.5144260628987635,2
2021,2021-09-25,RB Leipzig,Hertha Berlin,0.255813953488372,0.5590551181102362,0.5338983050847458,0.2,0.5,0.7116481282818587,2
2021,2021-09-25,Eintracht Frankfurt,FC Cologne,0.511627906976744,0.5551181102362205,0.4915254237288136,0.225,0.5833333333333334,0.5671842357856699,1
2021,2021-09-25,TSG Hoffenheim,VfL Wolfsburg,0.5465116279069769,0.49606299212598426,0.4830508474576271,0.675,0.5277777777777778,0.4528654508497544,2
2021,2021-09-25,Borussia Monchengladbach,Borussia Dortmund,0.5697674418604652,0.5,0.4830508474576271,0.625,0.3611111111111111,0.3123764891875106,2
2021,2021-09-26,VfL Bochum,VfB Stuttgart,1.0,0.46062992125984253,0.5169491525423728,0.75,0.3888888888888889,0.42315510134944384,1
2021,2021-09-26,SC Freiburg,FC Augsburg,0.4186046511627908,0.531496062992126,0.5847457627118644,0.425,0.4444444444444444,0.5220484444695387,2
2021,2021-10-01,FC Cologne,SpVgg Greuther Fürth,0.6046511627906979,0.5568053993250843,0.6186440677966102,0.4,0.4444444444444444,0.5250861046807069,2
2021,2021-10-02,RB Leipzig,VfL Bochum,0.09302325581395356,0.592800899887514,0.576271186440678,0.075,0.4722222222222222,0.7594150527920501,2
2021,2021-10-02,VfB Stuttgart,TSG Hoffenheim,0.22093023255813934,0.5219347581552306,0.5254237288135594,0.45,0.5277777777777778,0.483992998701372,2
2021,2021-10-02,Borussia Dortmund,FC Augsburg,0.34883720930232553,0.5511811023622047,0.6101694915254238,0.25,0.6388888888888888,0.7883518717181413,2
2021,2021-10-02,VfL Wolfsburg,Borussia Monchengladbach,0.4767441860465113,0.5331833520809899,0.5508474576271186,0.4,0.6111111111111112,0.5082039410535825,0
2021,2021-10-02,Hertha Berlin,SC Freiburg,0.5813953488372092,0.5084364454443194,0.4491525423728814,0.6,0.5833333333333334,0.49466433290045736,0
2021,2021-10-03,Arminia Bielefeld,Bayer Leverkusen,0.5348837209302326,0.500562429696288,0.423728813559322,0.725,0.3888888888888889,0.3110213991304839,0
2021,2021-10-03,Bayern Munich,Eintracht Frankfurt,0.5465116279069769,0.5399325084364455,0.5932203389830508,0.4,0.3333333333333333,0.8613855795833099,0
2021,2021-10-03,Mainz,1. FC Union Berlin,0.3372093023255816,0.5073115860517435,0.5084745762711864,0.625,0.3333333333333333,0.5157529219129354,0
2021,2021-10-15,TSG Hoffenheim,FC Cologne,0.5232558139534883,0.5295275590551181,0.5169491525423728,0.375,0.6111111111111112,0.5683699395855683,2
2021,2021-10-16,Borussia Dortmund,Mainz,0.40697674418604646,0.5442913385826772,0.5932203389830508,0.275,0.7222222222222222,0.7809553384902038,2
2021,2021-10-16,Eintracht Frankfurt,Hertha Berlin,0.4302325581395347,0.5442913385826772,0.5169491525423728,0.275,0.5833333333333334,0.5438992716390944,0
2021,2021-10-16,SpVgg Greuther Fürth,VfL Bochum,0.15116279069767447,0.5196850393700787,0.4745762711864407,0.525,0.5277777777777778,0.49939585568290895,0
2021,2021-10-16,Borussia Monchengladbach,VfB Stuttgart,0.7558139534883724,0.5236220472440944,0.5423728813559322,0.475,0.3333333333333333,0.554937609395291,1
2021,2021-10-16,1. FC Union Berlin,VfL Wolfsburg,0.7093023255813954,0.5088582677165354,0.5423728813559322,0.575,0.4722222222222222,0.3827113093557676,2
2021,2021-10-16,SC Freiburg,RB Leipzig,0.6627906976744188,0.5,0.5677966101694916,0.7,0.4166666666666667,0.29368753881768395,1
2021,2021-10-17,Bayer Leverkusen,Bayern Munich,0.33720930232558116,0.4940944881889764,0.5,0.625,0.5555555555555556,0.2441985206933544,0
2021,2021-10-17,FC Augsburg,Arminia Bielefeld,0.6511627906976745,0.5206692913385826,0.5338983050847458,0.45,0.6111111111111112,0.5227824515837615,1
2021,2021-10-22,Mainz,FC Augsburg,0.4418604651162791,0.5223097112860892,0.5847457627118644,0.475,0.4166666666666667,0.5073965332279374,2
2021,2021-10-23,RB Leipzig,SpVgg Greuther Fürth,0.4418604651162791,0.5765529308836396,0.635593220338983,0.05,0.4444444444444444,0.7600191971091412,2
2021,2021-10-23,VfL Wolfsburg,SC Freiburg,0.4767441860465113,0.5336832895888014,0.4745762711864407,0.35,0.6666666666666666,0.5868838574896956,0
